rating,cocoa_perc,CQ,sweetness,acidity,bitterness,roast,intensity,complexity,structure,length,appearance,aroma,mouthfeel,flavor,quality,bitter_cocoa,sweet_cocoa,sweet_bitter,flavor_quality,flavor_compl,quality_struc,quality_comple
2.5,33.0,5.0,89.0,28.0,19.0,50.0,77.0,23.0,44.0,56.0,60.0,51.0,88.0,81.2,74.0,627.0,2937.0,1691.0,6008.8,1867.6000000000001,3256.0,1702.0
4.5,70.0,77.0,46.0,24.0,31.0,69.0,56.0,41.0,79.0,73.0,100.0,87.0,87.3,92.4,94.0,2170.0,3220.0,1426.0,8685.6,3788.4,7426.0,3854.0
3.0,80.0,56.0,28.0,62.0,70.0,83.0,87.0,64.0,33.0,95.0,100.0,81.0,82.0,76.4,85.5,5600.0,2240.0,1960.0,6532.200000000001,4889.6,2821.5,5472.0
3.0,60.0,57.0,76.0,34.0,28.0,71.0,32.0,40.0,44.0,60.0,64.0,78.0,69.3,85.8,78.5,1680.0,4560.0,2128.0,6735.3,3432.0,3454.0,3140.0
3.5,71.0,62.0,53.0,83.0,40.0,54.0,55.0,43.0,88.0,80.0,80.0,83.0,91.3,86.2,88.0,2840.0,3763.0,2120.0,7585.6,3706.6,7744.0,3784.0
4.5,72.0,61.0,80.0,59.0,30.0,53.0,82.0,84.0,78.0,65.0,100.0,81.0,90.7,92.4,94.0,2160.0,5760.0,2400.0,8685.6,7761.6,7332.0,7896.0
2.0,75.0,34.0,47.0,42.0,81.0,84.0,78.0,51.0,53.0,67.0,82.0,62.0,77.3,75.8,61.5,6075.0,3525.0,3807.0,4661.7,3865.7999999999997,3259.5,3136.5
3.5,75.0,76.0,51.0,44.0,60.0,61.0,58.0,77.0,80.0,92.0,84.0,81.0,86.7,87.4,88.0,4500.0,3825.0,3060.0,7691.200000000001,6729.8,7040.0,6776.0
4.0,72.0,76.0,70.0,62.0,48.0,35.0,81.0,83.0,64.0,59.0,88.0,91.0,94.7,86.4,86.5,3456.0,5040.0,3360.0,7473.6,7171.200000000001,5536.0,7179.5
3.0,75.0,61.0,52.0,56.0,34.0,59.0,77.0,32.0,48.0,63.0,82.0,62.0,80.7,88.0,86.5,2550.0,3900.0,1768.0,7612.0,2816.0,4152.0,2768.0
4.0,70.0,66.0,54.0,70.0,61.0,76.0,69.0,76.0,48.0,89.0,100.0,72.0,76.7,91.6,93.0,4270.0,3780.0,3294.0,8518.8,6961.599999999999,4464.0,7068.0
1.5,68.0,57.0,60.0,52.0,41.0,79.0,38.0,37.0,40.0,48.0,74.0,76.0,58.7,68.8,69.0,2788.0,4080.0,2460.0,4747.2,2545.6,2760.0,2553.0
1.0,75.0,23.0,39.0,31.0,84.0,86.0,87.0,29.0,38.0,79.0,68.0,61.0,86.7,63.2,36.5,6300.0,2925.0,3276.0,2306.8,1832.8000000000002,1387.0,1058.5
0.5,70.0,76.0,34.0,1.0,7.0,78.0,14.0,3.0,31.0,72.0,64.0,43.0,60.7,67.6,38.0,490.0,2380.0,238.0,2568.7999999999997,202.79999999999998,1178.0,114.0
2.5,66.0,41.0,44.0,75.0,28.0,67.0,56.0,47.0,79.0,80.0,78.0,72.0,70.7,77.0,87.0,1848.0,2904.0,1232.0,6699.0,3619.0,6873.0,4089.0
3.0,64.0,49.0,70.0,62.0,29.0,43.0,34.0,46.0,57.0,35.0,82.0,77.0,80.0,82.6,82.5,1856.0,4480.0,2030.0,6814.499999999999,3799.6,4702.5,3795.0
3.0,75.0,62.0,49.0,57.0,46.0,28.0,64.0,53.0,52.0,53.0,96.0,64.0,95.3,78.4,82.5,3450.0,3675.0,2254.0,6468.000000000001,4155.200000000001,4290.0,4372.5
4.5,71.0,72.0,51.0,56.0,48.0,67.0,76.0,81.0,84.0,77.0,100.0,86.0,80.7,92.8,96.0,3408.0,3621.0,2448.0,8908.8,7516.8,8064.0,7776.0
2.5,82.0,34.0,26.0,29.0,45.0,77.0,61.0,40.0,51.0,66.0,88.0,68.0,80.0,79.2,78.5,3690.0,2132.0,1170.0,6217.2,3168.0,4003.5,3140.0
4.5,63.0,76.0,83.0,41.0,10.0,57.0,38.0,59.0,72.0,63.0,76.0,75.0,92.7,94.4,95.5,630.0,5229.0,830.0,9015.2,5569.6,6876.0,5634.5
3.0,71.0,35.0,47.0,92.0,31.0,57.0,78.0,59.0,34.0,65.0,86.0,90.0,85.3,79.2,83.5,2201.0,3337.0,1457.0,6613.2,4672.8,2839.0,4926.5
3.0,55.0,51.0,48.0,39.0,31.0,46.0,33.0,40.0,44.0,47.0,92.0,81.0,91.3,77.8,74.0,1705.0,2640.0,1488.0,5757.2,3112.0,3256.0,2960.0
4.5,0.8,41.0,78.0,12.0,24.0,71.0,52.0,60.0,73.0,69.0,74.0,84.0,90.7,92.2,94.5,19.200000000000003,62.400000000000006,1872.0,8712.9,5532.0,6898.5,5670.0
4.0,34.0,53.0,76.0,18.0,14.0,77.0,61.0,80.0,72.0,63.0,68.0,79.0,78.7,93.2,10.0,476.0,2584.0,1064.0,932.0,7456.0,720.0,800.0
0.0,34.0,14.0,78.0,21.0,48.0,52.0,63.0,11.0,14.0,53.0,70.0,42.0,40.7,33.2,44.5,1632.0,2652.0,3744.0,1477.4,365.20000000000005,623.0,489.5
4.0,85.0,81.0,18.0,23.0,79.0,82.0,84.0,68.0,80.0,77.0,96.0,83.0,84.0,85.2,94.0,6715.0,1530.0,1422.0,8008.8,5793.6,7520.0,6392.0
2.5,72.0,74.0,59.0,42.0,39.0,66.0,51.0,44.0,56.0,62.0,96.0,81.0,75.3,78.4,77.0,2808.0,4248.0,2301.0,6036.8,3449.6000000000004,4312.0,3388.0
1.5,70.0,61.0,51.0,46.0,70.0,88.0,68.0,42.0,44.0,71.0,92.0,68.0,88.0,61.2,71.0,4900.0,3570.0,3570.0,4345.2,2570.4,3124.0,2982.0
3.0,67.0,78.0,73.0,52.0,46.0,69.0,72.0,71.0,66.0,81.0,96.0,77.0,79.3,80.4,86.5,3082.0,4891.0,3358.0,6954.6,5708.400000000001,5709.0,6141.5
1.5,65.0,42.0,46.0,39.0,71.0,92.0,60.0,54.0,32.0,66.0,62.0,80.0,94.0,69.8,48.0,4615.0,2990.0,3266.0,3350.3999999999996,3769.2,1536.0,2592.0
2.5,70.0,33.0,27.0,19.0,82.0,96.0,71.0,16.0,12.0,63.0,78.0,69.0,92.0,68.8,98.0,5740.0,1890.0,2214.0,6742.4,1100.8,1176.0,1568.0
2.0,65.0,46.0,57.0,42.0,31.0,68.0,62.0,41.0,67.0,74.0,48.0,79.0,58.0,78.6,74.0,2015.0,3705.0,1767.0,5816.4,3222.6,4958.0,3034.0
2.5,53.0,61.0,63.0,23.0,52.0,81.0,41.0,28.0,37.0,59.0,76.0,84.0,87.3,75.2,74.0,2756.0,3339.0,3276.0,5564.8,2105.6,2738.0,2072.0
0.0,41.0,23.0,81.0,17.0,22.0,26.0,48.0,27.0,42.0,51.0,88.0,76.0,68.0,32.8,35.5,902.0,3321.0,1782.0,1164.3999999999999,885.5999999999999,1491.0,958.5
0.0,41.0,9.0,76.0,17.0,24.0,38.0,31.0,16.0,11.0,49.0,92.0,82.0,75.3,33.8,28.5,984.0,3116.0,1824.0,963.3,540.8,313.5,456.0
0.0,41.0,12.0,66.0,21.0,8.0,23.0,90.0,19.0,13.0,32.0,96.0,37.0,72.7,34.4,29.0,328.0,2706.0,528.0,997.5999999999999,653.6,377.0,551.0
2.5,62.0,57.0,21.0,13.0,35.0,72.0,54.0,43.0,48.0,60.0,94.0,64.0,63.3,77.2,79.5,2170.0,1302.0,735.0,6137.400000000001,3319.6,3816.0,3418.5
2.5,66.0,32.0,52.0,21.0,48.0,79.0,62.0,28.0,53.0,76.0,94.0,81.0,86.0,77.2,74.0,3168.0,3432.0,2496.0,5712.8,2161.6,3922.0,2072.0
2.5,60.0,8.0,62.0,44.0,11.0,63.0,64.0,25.0,71.0,57.0,86.0,79.0,68.7,82.4,77.0,660.0,3720.0,682.0,6344.8,2060.0,5467.0,1925.0
2.5,90.0,37.0,14.0,11.0,67.0,56.0,73.0,46.0,68.0,71.0,74.0,68.0,70.7,81.4,87.0,6030.0,1260.0,938.0,7081.8,3744.4,5916.0,4002.0
2.5,100.0,37.0,24.0,26.0,78.0,49.0,94.0,51.0,43.0,72.0,76.0,84.0,80.0,76.2,81.5,7800.0,2400.0,1872.0,6210.3,3886.2000000000003,3504.5,4156.5
2.0,65.0,53.0,72.0,34.0,17.0,71.0,46.0,38.0,44.0,70.0,46.0,59.0,76.0,73.4,81.0,1105.0,4680.0,1224.0,5945.400000000001,2789.2000000000003,3564.0,3078.0
1.5,75.0,38.0,33.0,44.0,57.0,71.0,76.0,68.0,41.0,79.0,80.0,52.0,75.3,66.2,63.5,4275.0,2475.0,1881.0,4203.7,4501.6,2603.5,4318.0
1.0,90.0,26.0,34.0,4.0,56.0,67.0,71.0,13.0,12.0,48.0,72.0,78.0,80.7,57.4,56.5,5040.0,3060.0,1904.0,3243.1,746.1999999999999,678.0,734.5
2.5,42.0,48.0,67.0,21.0,17.0,70.0,51.0,38.0,52.0,58.0,78.0,82.0,80.7,77.6,76.5,714.0,2814.0,1139.0,5936.4,2948.7999999999997,3978.0,2907.0
2.5,70.0,47.0,44.0,21.0,30.0,12.0,46.0,53.0,45.0,47.0,96.0,69.0,76.0,76.2,85.0,2100.0,3080.0,1320.0,6477.0,4038.6000000000004,3825.0,4505.0
1.0,70.0,39.0,47.0,46.0,38.0,7.0,49.0,41.0,8.0,39.0,100.0,78.0,44.7,61.2,59.0,2660.0,3290.0,1786.0,3610.8,2509.2000000000003,472.0,2419.0
1.0,84.0,69.0,35.0,27.0,64.0,81.0,52.0,41.0,53.0,62.0,68.0,39.0,58.0,66.4,55.0,5376.0,2940.0,2240.0,3652.0000000000005,2722.4,2915.0,2255.0
0.5,80.0,76.0,48.0,14.0,21.0,79.0,32.0,7.0,56.0,44.0,64.0,69.0,67.3,58.6,43.5,1680.0,3840.0,1008.0,2549.1,410.2,2436.0,304.5
1.0,60.0,62.0,61.0,19.0,41.0,80.0,48.0,36.0,57.0,71.0,58.0,41.0,50.7,72.6,52.0,2460.0,3660.0,2501.0,3775.2,2613.6,2964.0,1872.0
0.5,72.0,82.0,58.0,21.0,40.0,78.0,47.0,19.0,54.0,66.0,78.0,44.0,55.3,66.4,48.0,2880.0,4176.0,2320.0,3187.2000000000003,1261.6000000000001,2592.0,912.0
0.0,60.0,41.0,62.0,41.0,48.0,67.0,42.0,31.0,28.0,52.0,72.0,74.0,48.0,43.6,47.5,2880.0,3720.0,2976.0,2071.0,1351.6000000000001,1330.0,1472.5
3.0,64.0,43.0,71.0,37.0,32.0,51.0,49.0,68.0,64.0,72.0,80.0,71.0,82.0,82.4,82.0,2048.0,4544.0,2272.0,6756.8,5603.200000000001,5248.0,5576.0
0.5,0.5,61.0,32.0,26.0,63.0,76.0,39.0,31.0,33.0,70.0,48.0,68.0,57.3,58.6,54.0,31.5,16.0,2016.0,3164.4,1816.6000000000001,1782.0,1674.0
3.0,60.0,31.0,86.0,40.0,8.0,76.0,59.0,62.0,61.0,68.0,64.0,63.0,76.0,89.6,91.0,480.0,5160.0,688.0,8153.599999999999,5555.2,5551.0,5642.0
2.5,75.0,39.0,36.0,41.0,54.0,76.0,73.0,69.0,41.0,76.0,68.0,64.0,78.0,78.6,83.0,4050.0,2700.0,1944.0,6523.799999999999,5423.4,3403.0,5727.0
4.0,35.0,18.0,77.0,13.0,26.0,81.0,63.0,74.0,59.0,76.0,100.0,82.0,84.0,86.6,89.5,910.0,2695.0,2002.0,7750.7,6408.4,5280.5,6623.0
4.5,72.0,77.0,47.0,76.0,44.0,68.0,52.0,57.0,63.0,71.0,90.0,71.0,88.0,93.4,94.5,3168.0,3384.0,2068.0,8826.300000000001,5323.8,5953.5,5386.5
4.0,70.0,66.0,49.0,46.0,58.0,72.0,64.0,67.0,70.0,72.0,84.0,90.0,82.0,89.2,85.5,4060.0,3430.0,2842.0,7626.6,5976.400000000001,5985.0,5728.5
3.5,0.5,76.0,87.0,41.0,22.0,69.0,54.0,66.0,76.0,74.0,78.0,88.0,70.7,90.4,90.5,11.0,43.5,1914.0,8181.200000000001,5966.400000000001,6878.0,5973.0
4.5,70.0,81.0,76.0,37.0,18.0,72.0,61.0,78.0,86.0,83.0,56.0,94.0,79.3,96.4,95.5,1260.0,5320.0,1368.0,9206.2,7519.200000000001,8213.0,7449.0
3.5,66.0,73.0,66.0,44.0,15.0,61.0,46.0,37.0,56.0,68.0,94.0,81.0,83.3,86.4,84.0,990.0,4356.0,990.0,7257.6,3196.8,4704.0,3108.0
2.5,0.5,76.0,87.0,41.0,22.0,69.0,54.0,66.0,76.0,74.0,64.0,81.0,82.7,80.2,78.0,11.0,43.5,1914.0,6255.6,5293.2,5928.0,5148.0
3.5,64.0,58.0,73.0,46.0,17.0,68.0,56.0,62.0,67.0,68.0,94.0,84.0,84.7,84.4,89.5,1088.0,4672.0,1241.0,7553.8,5232.8,5996.5,5549.0
2.5,70.0,46.0,42.0,51.0,44.0,66.0,71.0,53.0,41.0,72.0,88.0,72.0,79.3,78.6,83.5,3080.0,2940.0,1848.0,6563.099999999999,4165.799999999999,3423.5,4425.5
3.5,70.0,93.0,62.0,29.0,11.0,70.0,72.0,26.0,77.0,71.0,96.0,79.0,68.7,89.4,84.0,770.0,4340.0,682.0,7509.6,2324.4,6468.0,2184.0
3.5,81.0,57.0,39.0,26.0,45.0,81.0,66.0,84.0,63.0,64.0,82.0,80.0,80.7,87.2,91.0,3645.0,3159.0,1755.0,7935.2,7324.8,5733.0,7644.0
5.0,100.0,33.0,38.0,64.0,59.0,41.0,70.0,57.0,66.0,84.0,96.0,92.0,89.3,91.2,95.5,5900.0,3800.0,2242.0,8709.6,5198.400000000001,6303.0,5443.5
3.0,81.0,51.0,44.0,64.0,72.0,68.0,76.0,52.0,57.0,73.0,76.0,86.0,73.3,83.4,89.5,5832.0,3564.0,3168.0,7464.3,4336.8,5101.5,4654.0
4.0,70.0,84.0,61.0,34.0,18.0,77.0,38.0,52.0,63.0,39.0,88.0,86.0,81.3,92.2,92.0,1260.0,4270.0,1098.0,8482.4,4794.400000000001,5796.0,4784.0
3.0,32.0,33.0,54.0,16.0,23.0,72.0,44.0,54.0,74.0,67.0,76.0,81.0,78.0,85.6,87.0,736.0,1728.0,1242.0,7447.2,4622.4,6438.0,4698.0
4.0,46.0,62.0,46.0,11.0,31.0,70.0,58.0,51.0,72.0,77.0,80.0,83.0,84.7,88.4,89.5,1426.0,2116.0,1426.0,7911.8,4508.400000000001,6444.0,4564.5
2.5,70.0,49.0,54.0,58.0,36.0,61.0,59.0,34.0,39.0,74.0,78.0,76.0,78.0,75.8,81.0,2520.0,3780.0,1944.0,6139.8,2577.2,3159.0,2754.0
2.5,55.0,73.0,64.0,36.0,23.0,81.0,37.0,38.0,47.0,52.0,78.0,74.0,57.3,82.6,79.0,1265.0,3520.0,1472.0,6525.4,3138.7999999999997,3713.0,3002.0
4.0,70.0,79.0,47.0,46.0,34.0,76.0,57.0,45.0,66.0,56.0,92.0,85.0,88.0,87.8,87.0,2380.0,3290.0,1598.0,7638.599999999999,3951.0,5742.0,3915.0
2.0,57.0,32.0,92.0,88.0,6.0,57.0,86.0,14.0,46.0,63.0,56.0,79.0,64.0,76.8,78.5,342.0,5244.0,552.0,6028.8,1075.2,3611.0,1099.0
5.0,72.0,82.0,51.0,48.0,46.0,54.0,57.0,68.0,77.0,76.0,100.0,81.0,92.7,93.6,93.0,3312.0,3672.0,2346.0,8704.8,6364.799999999999,7161.0,6324.0
2.5,66.0,71.0,54.0,43.0,36.0,79.0,62.0,37.0,29.0,53.0,58.0,81.0,57.3,86.8,76.5,2376.0,3564.0,1944.0,6640.2,3211.6,2218.5,2830.5
5.0,70.0,67.0,53.0,34.0,19.0,56.0,62.0,66.0,71.0,68.0,98.0,87.0,81.3,94.8,94.0,1330.0,3710.0,1007.0,8911.199999999999,6256.8,6674.0,6204.0
4.0,60.0,67.0,58.0,33.0,36.0,82.0,62.0,66.0,71.0,64.0,88.0,73.0,84.0,90.8,94.5,2160.0,3480.0,2088.0,8580.6,5992.8,6709.5,6237.0
3.5,63.0,58.0,79.0,21.0,16.0,63.0,37.0,56.0,72.0,61.0,92.0,79.0,87.3,85.6,88.5,1008.0,4977.0,1264.0,7575.599999999999,4793.599999999999,6372.0,4956.0
3.0,63.0,26.0,92.0,37.0,2.0,42.0,46.0,44.0,47.0,41.0,92.0,82.0,84.7,82.0,86.5,126.0,5796.0,184.0,7093.0,3608.0,4065.5,3806.0
1.5,85.0,43.0,41.0,32.0,48.0,76.0,63.0,51.0,49.0,74.0,58.0,67.0,68.0,69.6,63.0,4080.0,3485.0,1968.0,4384.799999999999,3549.6,3087.0,3213.0
4.5,73.0,43.0,41.0,32.0,48.0,76.0,63.0,51.0,49.0,74.0,72.0,76.0,85.3,94.6,93.5,3504.0,2993.0,1968.0,8845.1,4824.599999999999,4581.5,4768.5
4.0,67.0,57.0,48.0,34.0,23.0,69.0,54.0,38.0,66.0,71.0,96.0,78.0,80.7,90.6,91.0,1541.0,3216.0,1104.0,8244.6,3442.7999999999997,6006.0,3458.0
2.5,82.0,57.0,48.0,29.0,24.0,73.0,52.0,46.0,38.0,67.0,92.0,76.0,92.7,74.8,78.5,1968.0,3936.0,1152.0,5871.8,3440.7999999999997,2983.0,3611.0
3.0,70.0,54.0,52.0,37.0,18.0,77.0,48.0,42.0,41.0,64.0,96.0,71.0,79.3,81.2,82.0,1260.0,3640.0,936.0,6658.400000000001,3410.4,3362.0,3444.0
4.0,82.0,79.0,32.0,17.0,66.0,77.0,72.0,35.0,61.0,69.0,86.0,87.0,94.0,91.2,79.5,5412.0,2624.0,2112.0,7250.400000000001,3192.0,4849.5,2782.5
2.0,75.0,43.0,38.0,14.0,34.0,76.0,48.0,41.0,57.0,55.0,96.0,79.0,76.0,68.4,70.5,2550.0,2850.0,1292.0,4822.200000000001,2804.4,4018.5,2890.5
2.0,82.0,35.0,41.0,17.0,34.0,77.0,43.0,21.0,32.0,61.0,82.0,77.0,88.0,69.6,62.0,2788.0,3362.0,1394.0,4315.2,1461.6,1984.0,1302.0
3.5,70.0,51.0,57.0,32.0,13.0,72.0,39.0,42.0,59.0,68.0,92.0,79.0,87.3,84.6,84.0,910.0,3990.0,741.0,7106.4,3553.2,4956.0,3528.0
4.0,71.0,78.0,57.0,26.0,36.0,72.0,51.0,46.0,68.0,69.0,96.0,76.0,84.7,89.2,89.5,2556.0,4047.0,2052.0,7983.400000000001,4103.2,6086.0,4117.0
4.0,71.0,71.0,57.0,37.0,46.0,81.0,58.0,60.0,74.0,76.0,86.0,77.0,82.7,91.8,89.0,3266.0,4047.0,2622.0,8170.2,5508.0,6586.0,5340.0
4.0,70.0,66.0,49.0,34.0,28.0,68.0,31.0,52.0,61.0,59.0,96.0,74.0,92.0,90.2,88.0,1960.0,3430.0,1372.0,7937.6,4690.400000000001,5368.0,4576.0
4.0,73.0,86.0,48.0,26.0,16.0,67.0,36.0,44.0,77.0,72.0,98.0,88.0,82.0,90.8,88.0,1168.0,3504.0,768.0,7990.4,3995.2,6776.0,3872.0
3.5,82.0,34.0,31.0,45.0,48.0,78.0,64.0,57.0,44.0,63.0,100.0,82.0,78.7,89.0,84.5,3936.0,2542.0,1488.0,7520.5,5073.0,3718.0,4816.5
5.0,70.0,48.0,59.0,32.0,29.0,79.0,73.0,68.0,84.0,66.0,96.0,91.0,89.3,94.4,90.5,2030.0,4130.0,1711.0,8543.2,6419.200000000001,7602.0,6154.0
4.0,34.0,46.0,67.0,5.0,11.0,64.0,51.0,56.0,62.0,73.0,78.0,88.0,80.7,90.6,93.0,374.0,2278.0,737.0,8425.8,5073.599999999999,5766.0,5208.0
2.0,37.0,36.0,64.0,31.0,18.0,62.0,63.0,51.0,42.0,72.0,88.0,48.0,72.7,75.2,76.0,666.0,2368.0,1152.0,5715.2,3835.2000000000003,3192.0,3876.0
3.5,63.0,32.0,69.0,46.0,42.0,71.0,68.0,73.0,46.0,77.0,98.0,94.0,64.0,88.2,81.5,2646.0,4347.0,2898.0,7188.3,6438.6,3749.0,5949.5
2.0,70.0,31.0,44.0,82.0,34.0,42.0,65.0,37.0,26.0,53.0,96.0,74.0,84.0,68.6,68.5,2380.0,3080.0,1496.0,4699.099999999999,2538.2,1781.0,2534.5
4.0,45.0,74.0,56.0,18.0,34.0,81.0,52.0,37.0,84.0,46.0,92.0,79.0,87.3,90.0,89.0,1530.0,2520.0,1904.0,8010.0,3330.0,7476.0,3293.0
3.5,75.0,14.0,41.0,80.0,48.0,69.0,73.0,62.0,52.0,63.0,82.0,80.0,82.7,85.2,86.5,3600.0,3075.0,1968.0,7369.8,5282.400000000001,4498.0,5363.0
4.0,75.0,48.0,51.0,77.0,46.0,62.0,79.0,83.0,57.0,76.0,88.0,79.0,92.0,89.0,88.5,3450.0,3825.0,2346.0,7876.5,7387.0,5044.5,7345.5
2.5,60.0,24.0,98.0,18.0,9.0,66.0,82.0,26.0,31.0,48.0,86.0,92.0,82.7,70.2,73.0,540.0,5880.0,882.0,5124.6,1825.2,2263.0,1898.0
2.5,50.0,52.0,0.0,31.0,7.0,63.0,84.0,22.0,35.0,44.0,86.0,68.0,97.3,77.4,77.0,350.0,0.0,0.0,5959.8,1702.8000000000002,2695.0,1694.0
2.5,50.0,64.0,91.0,22.0,8.0,69.0,77.0,18.0,40.0,52.0,96.0,72.0,86.7,72.8,80.5,400.0,4550.0,728.0,5860.4,1310.3999999999999,3220.0,1449.0
0.5,40.0,27.0,0.0,91.0,14.0,66.0,0.0,32.0,54.0,94.0,92.0,82.0,89.3,45.6,46.5,560.0,0.0,0.0,2120.4,1459.2,2511.0,1488.0
2.5,50.0,29.0,88.0,37.0,21.0,50.0,77.0,52.0,36.0,32.0,42.0,61.0,78.7,79.8,85.5,1050.0,4400.0,1848.0,6822.9,4149.599999999999,3078.0,4446.0
3.5,70.0,43.0,46.0,49.0,52.0,42.0,56.0,58.0,49.0,67.0,78.0,92.0,65.3,89.4,88.0,3640.0,3220.0,2392.0,7867.200000000001,5185.200000000001,4312.0,5104.0
4.0,55.0,46.0,53.0,38.0,46.0,61.0,52.0,64.0,68.0,64.0,72.0,94.0,73.3,93.4,91.0,2530.0,2915.0,2438.0,8499.4,5977.6,6188.0,5824.0
4.5,40.0,41.0,69.0,32.0,28.0,64.0,55.0,64.0,63.0,61.0,74.0,69.0,77.3,98.2,94.0,1120.0,2760.0,1932.0,9230.800000000001,6284.8,5922.0,6016.0
4.0,70.0,44.0,52.0,55.0,38.0,66.0,78.0,76.0,61.0,70.0,88.0,98.0,82.0,87.8,89.5,2660.0,3640.0,1976.0,7858.099999999999,6672.8,5459.5,6802.0
0.0,78.0,14.0,41.0,12.0,58.0,2.0,72.0,21.0,17.0,52.0,96.0,69.0,71.3,28.8,15.0,4524.0,3198.0,2378.0,432.0,604.8000000000001,255.0,315.0
1.5,75.0,38.0,34.0,62.0,58.0,79.0,51.0,24.0,19.0,54.0,38.0,67.0,74.7,69.2,54.0,4350.0,2550.0,1972.0,3736.8,1660.8000000000002,1026.0,1296.0
1.5,70.0,36.0,38.0,36.0,77.0,87.0,54.0,32.0,28.0,51.0,66.0,74.0,72.7,70.6,53.0,5390.0,2660.0,2926.0,3741.7999999999997,2259.2,1484.0,1696.0
3.0,67.0,42.0,51.0,58.0,39.0,73.0,64.0,71.0,56.0,76.0,74.0,76.0,78.7,81.2,83.5,2613.0,3417.0,1989.0,6780.2,5765.2,4676.0,5928.5
3.0,63.0,46.0,61.0,39.0,24.0,73.0,61.0,69.0,62.0,71.0,88.0,79.0,77.3,84.2,83.5,1512.0,3843.0,1464.0,7030.7,5809.8,5177.0,5761.5
4.5,72.0,51.0,43.0,46.0,49.0,72.0,84.0,80.0,71.0,62.0,96.0,85.0,87.3,91.4,94.0,3528.0,3096.0,2107.0,8591.6,7312.0,6674.0,7520.0
4.0,72.0,46.0,54.0,49.0,35.0,68.0,71.0,76.0,74.0,52.0,92.0,81.0,91.3,90.6,91.0,2520.0,3888.0,1890.0,8244.6,6885.599999999999,6734.0,6916.0
4.5,75.0,44.0,42.0,64.0,47.0,67.0,71.0,76.0,68.0,80.0,98.0,90.0,76.0,92.4,94.5,3525.0,3150.0,1974.0,8731.800000000001,7022.400000000001,6426.0,7182.0
4.5,64.0,78.0,61.0,23.0,16.0,76.0,68.0,43.0,81.0,64.0,100.0,91.0,75.3,92.4,94.5,1024.0,3904.0,976.0,8731.800000000001,3973.2000000000003,7654.5,4063.5
4.0,40.0,48.0,66.0,11.0,19.0,77.0,62.0,49.0,76.0,65.0,100.0,92.0,72.7,90.8,88.0,760.0,2640.0,1254.0,7990.4,4449.2,6688.0,4312.0
4.5,42.0,44.0,77.0,82.0,13.0,74.0,76.0,91.0,78.0,84.0,96.0,79.0,78.7,94.4,95.0,546.0,3234.0,1001.0,8968.0,8590.4,7410.0,8645.0
4.0,64.0,68.0,54.0,46.0,11.0,72.0,64.0,70.0,86.0,72.0,94.0,83.0,76.7,91.2,94.0,704.0,3456.0,594.0,8572.800000000001,6384.0,8084.0,6580.0
3.5,42.0,39.0,74.0,81.0,6.0,63.0,52.0,56.0,64.0,67.0,92.0,78.0,70.0,87.8,88.5,252.0,3108.0,444.0,7770.3,4916.8,5664.0,4956.0
4.0,72.0,92.0,69.0,16.0,44.0,58.0,41.0,14.0,66.0,53.0,82.0,90.0,80.0,90.4,88.0,3168.0,4968.0,3036.0,7955.200000000001,1265.6000000000001,5808.0,1232.0
3.5,36.0,32.0,66.0,8.0,22.0,61.0,37.0,55.0,62.0,59.0,58.0,68.0,75.3,94.8,92.5,792.0,2376.0,1452.0,8769.0,5214.0,5735.0,5087.5
2.0,70.0,62.0,47.0,26.0,73.0,84.0,76.0,34.0,36.0,69.0,94.0,79.0,88.0,65.2,59.5,5110.0,3290.0,3431.0,3879.4,2216.8,2142.0,2023.0
2.0,60.0,33.0,57.0,97.0,52.0,76.0,91.0,23.0,34.0,69.0,98.0,76.0,82.7,71.4,54.0,3120.0,3420.0,2964.0,3855.6000000000004,1642.2,1836.0,1242.0
2.0,62.0,64.0,66.0,29.0,43.0,72.0,51.0,44.0,48.0,67.0,90.0,74.0,78.7,72.8,73.5,2666.0,4092.0,2838.0,5350.8,3203.2,3528.0,3234.0
3.0,65.0,79.0,58.0,10.0,61.0,83.0,46.0,22.0,54.0,63.0,92.0,84.0,79.3,76.6,85.5,3965.0,3770.0,3538.0,6549.299999999999,1685.1999999999998,4617.0,1881.0
0.0,88.0,34.0,18.0,37.0,89.0,97.0,88.0,26.0,16.0,64.0,90.0,83.0,45.3,30.8,20.5,7832.0,1584.0,1602.0,631.4,800.8000000000001,328.0,533.0
4.0,38.0,47.0,88.0,24.0,13.0,62.0,59.0,82.0,71.0,62.0,90.0,89.0,78.0,92.8,88.0,494.0,3344.0,1144.0,8166.4,7609.599999999999,6248.0,7216.0
2.0,70.0,41.0,46.0,42.0,74.0,78.0,63.0,54.0,27.0,66.0,94.0,71.0,66.0,77.2,62.0,5180.0,3220.0,3404.0,4786.400000000001,4168.8,1674.0,3348.0
3.5,72.0,68.0,46.0,47.0,54.0,83.0,76.0,62.0,60.0,71.0,88.0,71.0,82.0,89.4,87.0,3888.0,3312.0,2484.0,7777.8,5542.8,5220.0,5394.0
4.0,47.0,47.0,70.0,36.0,32.0,71.0,59.0,68.0,71.0,66.0,88.0,84.0,80.0,90.4,89.0,1504.0,3290.0,2240.0,8045.6,6147.200000000001,6319.0,6052.0
